#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
LOXL2	POSTN	9606.ENSP00000373783	9606.ENSP00000369071	0	0	0	0	0.158	0	0	0.467	0.532
LOXL2	P4HA2	9606.ENSP00000373783	9606.ENSP00000384999	0	0	0	0	0.140	0	0	0.483	0.536
LPCAT1	SLC6A2	9606.ENSP00000283415	9606.ENSP00000219833	0	0.019	0	0	0.063	0	0	0.422	0.435
LPCAT1	SCD5	9606.ENSP00000283415	9606.ENSP00000316329	0	0	0	0	0.062	0.061	0	0.375	0.401
LPCAT1	PAFAH1B3	9606.ENSP00000283415	9606.ENSP00000444935	0	0	0	0	0.062	0	0.800	0.161	0.828
LPHN1	LRRC1	9606.ENSP00000340688	9606.ENSP00000359925	0	0	0	0	0.049	0.158	0	0.393	0.471
LRP2	SYT1	9606.ENSP00000263816	9606.ENSP00000261205	0	0	0	0	0.078	0.187	0	0.309	0.437
LRP2	PODXL	9606.ENSP00000263816	9606.ENSP00000367817	0	0	0	0	0	0	0	0.405	0.405
LRP2	MAPK8IP2	9606.ENSP00000263816	9606.ENSP00000330572	0	0	0	0	0.096	0.550	0	0.157	0.627
LRP2	SLC9A3	9606.ENSP00000263816	9606.ENSP00000264938	0	0	0	0	0	0.213	0	0.982	0.986
LZTS1	NDRG4	9606.ENSP00000370981	9606.ENSP00000377823	0	0	0	0	0.092	0	0	0.643	0.662
MAGEC2	SSX1	9606.ENSP00000354660	9606.ENSP00000366118	0	0	0	0	0.125	0.302	0	0.570	0.714
MAGED4	SSX1	9606.ENSP00000472118	9606.ENSP00000366118	0	0	0	0	0	0	0	0.558	0.558
MAP2	SNAP25	9606.ENSP00000353508	9606.ENSP00000254976	0	0	0	0	0.358	0.124	0	0.392	0.628
MAP2	SYT1	9606.ENSP00000353508	9606.ENSP00000261205	0	0	0	0	0.321	0.078	0	0.412	0.600
MAP2	THY1	9606.ENSP00000353508	9606.ENSP00000284240	0	0	0	0	0.117	0	0	0.390	0.438
MAP2	NRCAM	9606.ENSP00000353508	9606.ENSP00000368314	0	0	0	0	0.232	0.058	0	0.269	0.425
MAP2	STMN1	9606.ENSP00000353508	9606.ENSP00000410452	0	0	0	0	0.062	0.057	0	0.414	0.436
MAP2	STMN2	9606.ENSP00000353508	9606.ENSP00000429243	0	0	0	0	0.363	0.057	0	0.228	0.496
MAPK13	MAPK8IP2	9606.ENSP00000211287	9606.ENSP00000330572	0	0	0	0	0	0.486	0	0.491	0.727
MAPK13	STMN1	9606.ENSP00000211287	9606.ENSP00000410452	0	0	0	0	0	0	0.900	0.125	0.908
MAPK8IP2	SNAP25	9606.ENSP00000330572	9606.ENSP00000254976	0	0	0	0	0.325	0	0	0.233	0.460
MAPK8IP2	VLDLR	9606.ENSP00000330572	9606.ENSP00000371532	0	0	0	0	0.062	0.164	0	0.355	0.450
MCM2	TRIP13	9606.ENSP00000265056	9606.ENSP00000166345	0	0	0	0	0.805	0	0	0.222	0.842
MCM2	POLE2	9606.ENSP00000265056	9606.ENSP00000216367	0	0	0	0	0.872	0.773	0.900	0.676	0.998
MCM2	MYBL2	9606.ENSP00000265056	9606.ENSP00000217026	0	0	0	0	0.577	0	0	0.262	0.675
MCM2	RNASEH2A	9606.ENSP00000265056	9606.ENSP00000221486	0	0	0	0	0.838	0	0	0.316	0.884
MCM2	NCAPH	9606.ENSP00000265056	9606.ENSP00000240423	0	0	0	0	0.679	0	0	0.194	0.730
MCM2	NCAPG	9606.ENSP00000265056	9606.ENSP00000251496	0	0	0	0	0.843	0	0	0.338	0.891
MCM2	TROAP	9606.ENSP00000265056	9606.ENSP00000257909	0	0	0	0	0.482	0	0	0	0.482
MCM2	NDC80	9606.ENSP00000265056	9606.ENSP00000261597	0	0	0	0	0.691	0.065	0	0.112	0.721
MCM2	MCM4	9606.ENSP00000265056	9606.ENSP00000262105	0	0	0	0.750	0.999	0.997	0.900	0.964	0.999
MCM2	PKMYT1	9606.ENSP00000265056	9606.ENSP00000262300	0	0	0	0	0.610	0	0	0.353	0.737
MCM2	MCM6	9606.ENSP00000265056	9606.ENSP00000264156	0	0	0.256	0.750	0.998	0.997	0.900	0.972	0.999
MCM2	UBE2S	9606.ENSP00000265056	9606.ENSP00000264552	0	0	0	0	0.239	0.104	0	0.255	0.448
MCM2	TACC3	9606.ENSP00000265056	9606.ENSP00000326550	0	0	0	0	0.442	0	0	0.054	0.450
MCM2	TCF19	9606.ENSP00000265056	9606.ENSP00000365433	0	0	0	0	0.436	0	0	0.155	0.503
MCM2	UBE2T	9606.ENSP00000265056	9606.ENSP00000356243	0	0	0	0	0.410	0.104	0	0.186	0.532
MCM2	NUF2	9606.ENSP00000265056	9606.ENSP00000271452	0	0	0	0	0.509	0	0	0.211	0.596
MCM2	MMS22L	9606.ENSP00000265056	9606.ENSP00000275053	0	0	0	0	0.216	0.329	0	0.374	0.642
MCM2	RAD54L	9606.ENSP00000265056	9606.ENSP00000361043	0	0	0	0	0.584	0.149	0	0.313	0.736
MCM2	MKI67	9606.ENSP00000265056	9606.ENSP00000357643	0	0	0	0	0.593	0	0	0.407	0.748
MCM2	ZWINT	9606.ENSP00000265056	9606.ENSP00000363055	0	0	0	0	0.782	0	0	0.266	0.833
MCM2	TTK	9606.ENSP00000265056	9606.ENSP00000358813	0	0	0	0	0.733	0	0	0.429	0.841
MCM2	TPX2	9606.ENSP00000265056	9606.ENSP00000300403	0	0	0	0	0.791	0	0	0.325	0.853
MCM2	NUSAP1	9606.ENSP00000265056	9606.ENSP00000453403	0	0	0	0	0.795	0	0	0.394	0.870
MCM2	TOP2A	9606.ENSP00000265056	9606.ENSP00000411532	0	0	0	0	0.811	0.066	0	0.655	0.934
MCM2	MCM3	9606.ENSP00000265056	9606.ENSP00000480987	0	0	0	0.733	0.997	0.997	0.900	0.948	0.999
MCM3	TRIP13	9606.ENSP00000480987	9606.ENSP00000166345	0	0	0	0	0.654	0	0	0.162	0.698
MCM3	POLE2	9606.ENSP00000480987	9606.ENSP00000216367	0	0	0	0	0.877	0.696	0.900	0.658	0.998
MCM3	MYBL2	9606.ENSP00000480987	9606.ENSP00000217026	0	0	0	0	0.538	0	0	0.296	0.661
MCM3	RNASEH2A	9606.ENSP00000480987	9606.ENSP00000221486	0	0	0	0	0.919	0	0	0.172	0.930
MCM3	NCAPH	9606.ENSP00000480987	9606.ENSP00000240423	0	0	0	0	0.844	0	0	0.460	0.912
MCM3	NCAPG	9606.ENSP00000480987	9606.ENSP00000251496	0	0	0	0	0.860	0	0	0.457	0.920
MCM3	NDC80	9606.ENSP00000480987	9606.ENSP00000261597	0	0	0	0	0.856	0.065	0	0.066	0.864
MCM3	MCM4	9606.ENSP00000480987	9606.ENSP00000262105	0	0	0	0.719	0.997	0.996	0.900	0.995	0.999
MCM3	PKMYT1	9606.ENSP00000480987	9606.ENSP00000262300	0	0	0	0	0.368	0	0	0.364	0.581
MCM3	MCM6	9606.ENSP00000480987	9606.ENSP00000264156	0	0	0.239	0.729	0.997	0.995	0.900	0.952	0.999
MCM3	UBE2S	9606.ENSP00000480987	9606.ENSP00000264552	0	0	0	0	0.121	0.104	0	0.375	0.465
MCM3	NUF2	9606.ENSP00000480987	9606.ENSP00000271452	0	0	0	0	0.725	0	0	0.113	0.745
MCM3	MMS22L	9606.ENSP00000480987	9606.ENSP00000275053	0	0	0	0	0.297	0.119	0	0.201	0.462
MCM3	TPX2	9606.ENSP00000480987	9606.ENSP00000300403	0	0	0	0	0.671	0	0	0	0.671
MCM3	TACC3	9606.ENSP00000480987	9606.ENSP00000326550	0	0	0	0	0.344	0	0	0.132	0.406
MCM3	UBE2T	9606.ENSP00000480987	9606.ENSP00000356243	0	0	0	0	0.358	0.104	0	0.079	0.424
MCM3	MKI67	9606.ENSP00000480987	9606.ENSP00000357643	0	0	0	0	0.470	0.270	0	0.219	0.671
MCM3	TTK	9606.ENSP00000480987	9606.ENSP00000358813	0	0	0	0	0.875	0	0	0.223	0.899
MCM3	RAD54L	9606.ENSP00000480987	9606.ENSP00000361043	0	0	0	0	0.530	0.149	0	0.291	0.692
MCM3	ZWINT	9606.ENSP00000480987	9606.ENSP00000363055	0	0	0	0	0.681	0	0	0.108	0.703
MCM3	TCF19	9606.ENSP00000480987	9606.ENSP00000365433	0	0	0	0	0.786	0	0	0.080	0.795
MCM3	TOP2A	9606.ENSP00000480987	9606.ENSP00000411532	0	0	0	0	0.855	0.066	0	0.391	0.910
MCM3	NUSAP1	9606.ENSP00000480987	9606.ENSP00000453403	0	0	0	0	0.554	0	0	0.125	0.593
MCM4	TRIP13	9606.ENSP00000262105	9606.ENSP00000166345	0	0	0	0	0.806	0	0	0.202	0.839
MCM4	POLE2	9606.ENSP00000262105	9606.ENSP00000216367	0	0	0	0	0.940	0.715	0.900	0.765	0.999
MCM4	MYBL2	9606.ENSP00000262105	9606.ENSP00000217026	0	0	0	0	0.521	0	0	0.276	0.639
MCM4	RNASEH2A	9606.ENSP00000262105	9606.ENSP00000221486	0	0	0	0	0.730	0	0	0.234	0.785
MCM4	NCAPH	9606.ENSP00000262105	9606.ENSP00000240423	0	0	0	0	0.891	0	0	0.235	0.913
MCM4	NCAPG	9606.ENSP00000262105	9606.ENSP00000251496	0	0	0	0	0.923	0	0	0.479	0.958
MCM4	NDC80	9606.ENSP00000262105	9606.ENSP00000261597	0	0	0	0	0.875	0.065	0	0.087	0.884
MCM4	WDR76	9606.ENSP00000262105	9606.ENSP00000263795	0	0	0	0	0.186	0.340	0	0.113	0.482
MCM4	UBE2T	9606.ENSP00000262105	9606.ENSP00000356243	0	0	0	0	0.428	0.104	0	0.140	0.521
MCM4	NEK2	9606.ENSP00000262105	9606.ENSP00000355966	0	0	0	0	0.461	0	0	0.168	0.532
MCM4	MMS22L	9606.ENSP00000262105	9606.ENSP00000275053	0	0	0	0	0.201	0.427	0	0.072	0.538
MCM4	PKMYT1	9606.ENSP00000262105	9606.ENSP00000262300	0	0	0	0	0.376	0	0	0.331	0.565
MCM4	NUF2	9606.ENSP00000262105	9606.ENSP00000271452	0	0	0	0	0.655	0	0	0.073	0.667
MCM4	MKI67	9606.ENSP00000262105	9606.ENSP00000357643	0	0	0	0	0.557	0	0	0.365	0.707
MCM4	ZWINT	9606.ENSP00000262105	9606.ENSP00000363055	0	0	0	0	0.683	0	0	0.249	0.751
MCM4	RAD54L	9606.ENSP00000262105	9606.ENSP00000361043	0	0	0	0	0.649	0.149	0	0.250	0.756
MCM4	NUSAP1	9606.ENSP00000262105	9606.ENSP00000453403	0	0	0	0	0.791	0	0	0.194	0.824
MCM4	TPX2	9606.ENSP00000262105	9606.ENSP00000300403	0	0	0	0	0.830	0	0	0.150	0.849
MCM4	TTK	9606.ENSP00000262105	9606.ENSP00000358813	0	0	0	0	0.877	0	0	0.316	0.912
MCM4	TOP2A	9606.ENSP00000262105	9606.ENSP00000411532	0	0	0	0	0.848	0.066	0	0.509	0.924
MCM4	MCM6	9606.ENSP00000262105	9606.ENSP00000264156	0	0	0	0.734	0.999	0.997	0.900	0.995	0.999
MCM6	TRIP13	9606.ENSP00000264156	9606.ENSP00000166345	0	0	0	0	0.492	0	0	0.128	0.538
MCM6	POLE2	9606.ENSP00000264156	9606.ENSP00000216367	0	0	0	0	0.732	0.767	0.900	0.701	0.997
MCM6	MYBL2	9606.ENSP00000264156	9606.ENSP00000217026	0	0	0	0	0.331	0	0	0.277	0.495
MCM6	RNASEH2A	9606.ENSP00000264156	9606.ENSP00000221486	0	0	0	0	0.607	0	0	0.345	0.732
MCM6	NCAPH	9606.ENSP00000264156	9606.ENSP00000240423	0	0	0	0	0.509	0	0	0.281	0.632
MCM6	NCAPG	9606.ENSP00000264156	9606.ENSP00000251496	0	0	0	0	0.747	0	0	0.311	0.818
MCM6	NDC80	9606.ENSP00000264156	9606.ENSP00000261597	0	0	0	0	0.641	0.113	0	0.101	0.689
MCM6	NEK2	9606.ENSP00000264156	9606.ENSP00000355966	0	0	0	0	0.262	0	0	0.225	0.404
MCM6	UBE2S	9606.ENSP00000264156	9606.ENSP00000264552	0	0	0	0	0.123	0.104	0	0.304	0.405
MCM6	TCF19	9606.ENSP00000264156	9606.ENSP00000365433	0	0	0	0	0.330	0	0	0.167	0.418
MCM6	UBE2T	9606.ENSP00000264156	9606.ENSP00000356243	0	0	0	0	0.515	0.104	0	0.091	0.571
MCM6	RAD54L	9606.ENSP00000264156	9606.ENSP00000361043	0	0	0	0	0.466	0.149	0	0.183	0.596
MCM6	NUF2	9606.ENSP00000264156	9606.ENSP00000271452	0	0	0	0	0.576	0	0	0.150	0.624
MCM6	MMS22L	9606.ENSP00000264156	9606.ENSP00000275053	0	0	0	0	0.262	0.528	0	0.096	0.658
MCM6	NUSAP1	9606.ENSP00000264156	9606.ENSP00000453403	0	0	0	0	0.576	0	0	0.228	0.659
MCM6	ZWINT	9606.ENSP00000264156	9606.ENSP00000363055	0	0	0	0	0.680	0	0	0.183	0.727
MCM6	MKI67	9606.ENSP00000264156	9606.ENSP00000357643	0	0	0	0	0.440	0.270	0	0.391	0.729
MCM6	TPX2	9606.ENSP00000264156	9606.ENSP00000300403	0	0	0	0	0.652	0	0	0.322	0.754
MCM6	TTK	9606.ENSP00000264156	9606.ENSP00000358813	0	0	0	0	0.662	0	0	0.370	0.778
MCM6	TOP2A	9606.ENSP00000264156	9606.ENSP00000411532	0	0	0	0	0.710	0.066	0	0.466	0.843
MDK	VCAN	9606.ENSP00000385451	9606.ENSP00000265077	0	0	0	0	0	0	0	0.690	0.690
MEP1A	NTS	9606.ENSP00000230588	9606.ENSP00000256010	0	0	0	0	0.076	0.270	0	0.576	0.689
MKI67	TRIP13	9606.ENSP00000357643	9606.ENSP00000166345	0	0	0	0	0.641	0	0	0.137	0.677
MKI67	POLE2	9606.ENSP00000357643	9606.ENSP00000216367	0	0	0	0	0.370	0	0	0.173	0.456
MKI67	MYBL2	9606.ENSP00000357643	9606.ENSP00000217026	0	0	0	0	0.582	0	0	0.562	0.809
MKI67	NCAPH	9606.ENSP00000357643	9606.ENSP00000240423	0	0	0	0	0.648	0.400	0	0.082	0.789
MKI67	SOX9	9606.ENSP00000357643	9606.ENSP00000245479	0	0	0	0	0.052	0	0	0.501	0.507
MKI67	NCAPG	9606.ENSP00000357643	9606.ENSP00000251496	0	0	0	0	0.889	0	0	0.247	0.913
MKI67	TROAP	9606.ENSP00000357643	9606.ENSP00000257909	0	0	0	0	0.845	0	0	0.246	0.878
MKI67	VWF	9606.ENSP00000357643	9606.ENSP00000261405	0	0	0	0	0	0	0	0.442	0.442
MKI67	NDC80	9606.ENSP00000357643	9606.ENSP00000261597	0	0	0	0	0.880	0	0	0.260	0.908
MKI67	PRR11	9606.ENSP00000357643	9606.ENSP00000262293	0	0	0	0	0.403	0	0	0.374	0.610
MKI67	PKMYT1	9606.ENSP00000357643	9606.ENSP00000262300	0	0	0	0	0.545	0	0	0.199	0.620
MKI67	NUF2	9606.ENSP00000357643	9606.ENSP00000271452	0	0	0	0	0.762	0	0	0.459	0.865
MKI67	THY1	9606.ENSP00000357643	9606.ENSP00000284240	0	0	0	0	0	0	0	0.506	0.506
MKI67	SKA1	9606.ENSP00000357643	9606.ENSP00000285116	0	0	0	0	0.360	0	0	0.181	0.453
MKI67	TPX2	9606.ENSP00000357643	9606.ENSP00000300403	0	0	0	0	0.847	0.270	0	0.400	0.927
MKI67	TACC3	9606.ENSP00000357643	9606.ENSP00000326550	0	0	0	0	0.626	0	0	0.165	0.674
MKI67	NEK2	9606.ENSP00000357643	9606.ENSP00000355966	0	0	0	0	0.813	0	0	0.345	0.872
MKI67	MMP9	9606.ENSP00000357643	9606.ENSP00000361405	0	0	0	0	0	0	0	0.516	0.516
MKI67	STIL	9606.ENSP00000357643	9606.ENSP00000360944	0	0	0	0	0.462	0	0	0.157	0.527
MKI67	RAD54L	9606.ENSP00000357643	9606.ENSP00000361043	0	0	0	0	0.571	0	0	0.211	0.647
MKI67	ZWINT	9606.ENSP00000357643	9606.ENSP00000363055	0	0	0	0	0.736	0	0	0.409	0.837
MKI67	TTK	9606.ENSP00000357643	9606.ENSP00000358813	0	0	0	0	0.945	0	0	0.250	0.957
MKI67	NUSAP1	9606.ENSP00000357643	9606.ENSP00000453403	0	0	0	0	0.964	0	0	0.469	0.980
MKI67	TOP2A	9606.ENSP00000357643	9606.ENSP00000411532	0	0	0	0	0.966	0	0	0.660	0.988
MMP11	POSTN	9606.ENSP00000215743	9606.ENSP00000369071	0	0	0	0	0.143	0.151	0	0.261	0.415
MMP11	MYBL2	9606.ENSP00000215743	9606.ENSP00000217026	0	0	0	0	0.061	0	0	0.405	0.417
MMP9	SOX9	9606.ENSP00000361405	9606.ENSP00000245479	0	0	0	0	0	0.060	0	0.466	0.477
MMP9	VWF	9606.ENSP00000361405	9606.ENSP00000261405	0	0	0	0	0.077	0	0	0.580	0.596
MMP9	VCAN	9606.ENSP00000361405	9606.ENSP00000265077	0	0	0	0	0	0.385	0	0.684	0.797
MMP9	THY1	9606.ENSP00000361405	9606.ENSP00000284240	0	0	0	0	0	0	0	0.416	0.416
MMP9	POSTN	9606.ENSP00000361405	9606.ENSP00000369071	0	0	0	0	0.062	0.151	0	0.525	0.589
MMP9	SPP1	9606.ENSP00000361405	9606.ENSP00000378517	0	0	0	0	0.110	0	0	0.694	0.717
MSI1	MYBL2	9606.ENSP00000257552	9606.ENSP00000217026	0	0	0	0	0.062	0	0	0.540	0.550
MTHFD1L	PYGB	9606.ENSP00000478253	9606.ENSP00000216962	0	0	0	0	0.062	0	0	0.490	0.501
MTHFD1L	PTK7	9606.ENSP00000478253	9606.ENSP00000418754	0	0	0	0	0.063	0.236	0	0.256	0.421
MTMR7	PAPLN	9606.ENSP00000180173	9606.ENSP00000345395	0	0	0	0	0	0	0	0.454	0.454
MTMR7	OSBPL3	9606.ENSP00000180173	9606.ENSP00000315410	0	0	0	0	0	0	0	0.463	0.463
MYBL2	TRIP13	9606.ENSP00000217026	9606.ENSP00000166345	0	0	0	0	0.574	0.057	0	0.163	0.634
MYBL2	TCF19	9606.ENSP00000217026	9606.ENSP00000365433	0	0	0	0	0.354	0	0	0.167	0.439
MYBL2	NDC80	9606.ENSP00000217026	9606.ENSP00000261597	0	0	0	0	0.391	0	0	0.118	0.440
MYBL2	NEK2	9606.ENSP00000217026	9606.ENSP00000355966	0	0	0	0	0.273	0	0	0.281	0.455
MYBL2	UBE2T	9606.ENSP00000217026	9606.ENSP00000356243	0	0	0	0	0.352	0.057	0	0.181	0.456
MYBL2	TACC3	9606.ENSP00000217026	9606.ENSP00000326550	0	0	0	0	0.375	0	0	0.195	0.476
MYBL2	PITX1	9606.ENSP00000217026	9606.ENSP00000265340	0	0	0	0	0.076	0.290	0	0.318	0.513
MYBL2	PRR11	9606.ENSP00000217026	9606.ENSP00000262293	0	0	0	0	0.234	0	0	0.425	0.541
MYBL2	NUF2	9606.ENSP00000217026	9606.ENSP00000271452	0	0	0	0	0.414	0.128	0	0.246	0.581
MYBL2	ZWINT	9606.ENSP00000217026	9606.ENSP00000363055	0	0	0	0	0.559	0	0	0.170	0.619
MYBL2	TROAP	9606.ENSP00000217026	9606.ENSP00000257909	0	0	0	0	0.585	0	0	0.155	0.634
MYBL2	TTK	9606.ENSP00000217026	9606.ENSP00000358813	0	0	0	0	0.575	0	0	0.220	0.654
MYBL2	PKMYT1	9606.ENSP00000217026	9606.ENSP00000262300	0	0	0	0	0.538	0.070	0	0.294	0.670
MYBL2	NUSAP1	9606.ENSP00000217026	9606.ENSP00000453403	0	0	0	0	0.597	0	0	0.294	0.703
MYBL2	NCAPH	9606.ENSP00000217026	9606.ENSP00000240423	0	0	0	0	0.602	0	0	0.285	0.704
MYBL2	RAD54L	9606.ENSP00000217026	9606.ENSP00000361043	0	0	0	0	0.567	0.102	0	0.413	0.751
MYBL2	TOP2A	9606.ENSP00000217026	9606.ENSP00000411532	0	0	0	0	0.574	0.066	0	0.456	0.765
MYBL2	TPX2	9606.ENSP00000217026	9606.ENSP00000300403	0	0	0	0	0.641	0	0	0.391	0.772
MYBL2	NCAPG	9606.ENSP00000217026	9606.ENSP00000251496	0	0	0	0	0.680	0	0	0.341	0.780
MYH3	OBSCN	9606.ENSP00000464317	9606.ENSP00000455507	0	0	0	0	0.064	0.184	0	0.343	0.454
NAV3	SYT1	9606.ENSP00000381007	9606.ENSP00000261205	0	0	0	0	0.097	0	0	0.636	0.657
NCAPG	TRIP13	9606.ENSP00000251496	9606.ENSP00000166345	0	0	0	0	0.829	0	0	0.389	0.891
NCAPG	POLE2	9606.ENSP00000251496	9606.ENSP00000216367	0	0	0	0	0.861	0	0	0.093	0.869
NCAPG	RNASEH2A	9606.ENSP00000251496	9606.ENSP00000221486	0	0	0	0	0.622	0	0	0.047	0.624
NCAPG	NCAPH	9606.ENSP00000251496	9606.ENSP00000240423	0	0	0	0	0.994	0.993	0.900	0.955	0.999
NCAPG	PRR11	9606.ENSP00000251496	9606.ENSP00000262293	0	0	0	0	0.404	0	0	0.123	0.455
NCAPG	PKMYT1	9606.ENSP00000251496	9606.ENSP00000262300	0	0	0	0	0.597	0	0	0.181	0.656
NCAPG	UBE2T	9606.ENSP00000251496	9606.ENSP00000356243	0	0	0	0	0.630	0.067	0	0.123	0.671
NCAPG	SPDL1	9606.ENSP00000251496	9606.ENSP00000265295	0	0	0	0	0.670	0	0	0.210	0.728
NCAPG	TROAP	9606.ENSP00000251496	9606.ENSP00000257909	0	0	0	0	0.747	0	0	0.266	0.806
NCAPG	SKA1	9606.ENSP00000251496	9606.ENSP00000285116	0	0	0	0	0.759	0	0	0.293	0.822
NCAPG	STIL	9606.ENSP00000251496	9606.ENSP00000360944	0	0	0	0	0.797	0	0	0.174	0.825
NCAPG	RAD54L	9606.ENSP00000251496	9606.ENSP00000361043	0	0	0	0	0.770	0.060	0	0.268	0.828
NCAPG	NEK2	9606.ENSP00000251496	9606.ENSP00000355966	0	0	0	0	0.814	0	0	0.363	0.876
NCAPG	ZWINT	9606.ENSP00000251496	9606.ENSP00000363055	0	0	0	0	0.795	0	0	0.456	0.883
NCAPG	TACC3	9606.ENSP00000251496	9606.ENSP00000326550	0	0	0	0	0.936	0	0	0.049	0.936
NCAPG	TPX2	9606.ENSP00000251496	9606.ENSP00000300403	0	0	0	0	0.942	0	0	0.522	0.971
NCAPG	NUF2	9606.ENSP00000251496	9606.ENSP00000271452	0	0	0	0	0.953	0	0	0.455	0.973
NCAPG	NUSAP1	9606.ENSP00000251496	9606.ENSP00000453403	0	0	0	0	0.980	0	0	0.523	0.990
NCAPG	TOP2A	9606.ENSP00000251496	9606.ENSP00000411532	0	0	0	0	0.968	0.104	0	0.681	0.990
NCAPG	NDC80	9606.ENSP00000251496	9606.ENSP00000261597	0	0	0	0	0.980	0	0	0.551	0.991
NCAPG	TTK	9606.ENSP00000251496	9606.ENSP00000358813	0	0	0	0	0.987	0	0	0.470	0.993
NCAPH	TRIP13	9606.ENSP00000240423	9606.ENSP00000166345	0	0	0	0	0.611	0	0	0.288	0.711
NCAPH	PRR11	9606.ENSP00000240423	9606.ENSP00000262293	0	0	0	0	0.268	0	0	0.268	0.441
NCAPH	TCF19	9606.ENSP00000240423	9606.ENSP00000365433	0	0	0	0	0.459	0	0	0	0.459
NCAPH	PKMYT1	9606.ENSP00000240423	9606.ENSP00000262300	0	0	0	0	0.386	0	0	0.195	0.485
NCAPH	UBE2T	9606.ENSP00000240423	9606.ENSP00000356243	0	0	0	0	0.601	0.067	0	0	0.612
NCAPH	TACC3	9606.ENSP00000240423	9606.ENSP00000326550	0	0	0	0	0.617	0	0	0.157	0.663
NCAPH	TROAP	9606.ENSP00000240423	9606.ENSP00000257909	0	0	0	0	0.589	0	0	0.248	0.678
NCAPH	ZWINT	9606.ENSP00000240423	9606.ENSP00000363055	0	0	0	0	0.637	0	0	0.234	0.710
NCAPH	RAD54L	9606.ENSP00000240423	9606.ENSP00000361043	0	0	0	0	0.658	0.060	0	0.227	0.730
NCAPH	SPDL1	9606.ENSP00000240423	9606.ENSP00000265295	0	0	0	0	0.703	0	0	0.217	0.758
NCAPH	NEK2	9606.ENSP00000240423	9606.ENSP00000355966	0	0	0	0	0.780	0	0	0.238	0.825
NCAPH	SKA1	9606.ENSP00000240423	9606.ENSP00000285116	0	0	0	0	0.770	0	0	0.283	0.828
NCAPH	NUF2	9606.ENSP00000240423	9606.ENSP00000271452	0	0	0	0	0.786	0	0	0.307	0.846
NCAPH	NUSAP1	9606.ENSP00000240423	9606.ENSP00000453403	0	0	0	0	0.833	0	0	0.340	0.885
NCAPH	TTK	9606.ENSP00000240423	9606.ENSP00000358813	0	0	0	0	0.865	0	0	0.333	0.906
NCAPH	NDC80	9606.ENSP00000240423	9606.ENSP00000261597	0	0	0	0	0.910	0	0	0.490	0.952
NCAPH	TPX2	9606.ENSP00000240423	9606.ENSP00000300403	0	0	0	0	0.934	0	0	0.323	0.953
NCAPH	TOP2A	9606.ENSP00000240423	9606.ENSP00000411532	0	0	0	0	0.783	0.496	0	0.672	0.961
NDC80	TRIP13	9606.ENSP00000261597	9606.ENSP00000166345	0	0	0	0	0.799	0	0	0.177	0.828
NDC80	POLE2	9606.ENSP00000261597	9606.ENSP00000216367	0	0	0	0	0.830	0	0	0.058	0.833
NDC80	RNASEH2A	9606.ENSP00000261597	9606.ENSP00000221486	0	0	0	0	0.422	0	0	0	0.422
NDC80	TROAP	9606.ENSP00000261597	9606.ENSP00000257909	0	0	0	0	0.778	0	0	0.085	0.788
NDC80	RAD54L	9606.ENSP00000261597	9606.ENSP00000361043	0.047	0	0	0	0.415	0.057	0	0.053	0.436
NDC80	UBE2T	9606.ENSP00000261597	9606.ENSP00000356243	0	0	0	0	0.445	0.063	0	0	0.458
NDC80	PRR11	9606.ENSP00000261597	9606.ENSP00000262293	0	0	0	0	0.420	0	0	0.213	0.524
NDC80	TCF19	9606.ENSP00000261597	9606.ENSP00000365433	0	0	0	0	0.674	0	0	0	0.674
NDC80	STIL	9606.ENSP00000261597	9606.ENSP00000360944	0	0	0	0	0.703	0	0	0.112	0.725
NDC80	TACC3	9606.ENSP00000261597	9606.ENSP00000326550	0	0	0	0	0.877	0	0	0.217	0.900
NDC80	TPX2	9606.ENSP00000261597	9606.ENSP00000300403	0	0	0	0	0.926	0	0	0.459	0.958
NDC80	SPDL1	9606.ENSP00000261597	9606.ENSP00000265295	0	0	0	0	0.778	0	0.720	0.442	0.962
NDC80	TOP2A	9606.ENSP00000261597	9606.ENSP00000411532	0	0	0	0	0.964	0.177	0	0.232	0.975
NDC80	NUSAP1	9606.ENSP00000261597	9606.ENSP00000453403	0	0	0	0	0.977	0	0	0.261	0.982
NDC80	ZWINT	9606.ENSP00000261597	9606.ENSP00000363055	0	0	0	0	0.771	0.897	0	0.763	0.993
NDC80	SKA1	9606.ENSP00000261597	9606.ENSP00000285116	0	0	0	0	0.871	0.464	0.720	0.753	0.994
NDC80	TTK	9606.ENSP00000261597	9606.ENSP00000358813	0	0	0	0	0.983	0.771	0	0.670	0.998
NDC80	NUF2	9606.ENSP00000261597	9606.ENSP00000271452	0	0	0	0	0.964	0.991	0.900	0.994	0.999
NDC80	NEK2	9606.ENSP00000261597	9606.ENSP00000355966	0	0	0	0	0.955	0.491	0	0.970	0.999
NDRG4	SNAP25	9606.ENSP00000377823	9606.ENSP00000254976	0	0	0	0	0.384	0	0	0.137	0.445
NEK2	TRIP13	9606.ENSP00000355966	9606.ENSP00000166345	0	0	0	0	0.702	0.062	0	0.303	0.788
